Number,Player,Tries,Carries Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Offload,Turnovers Conceded,Try Assist,Points,Tackles,Missed Tackles,Turnover Won,Kicks From Hand,Conversion Goals,Penalty Goals,Drop Goals Converted,Lineout Throw Won Clean,Lineouts Won,Lineout Won Steal,Penalties Conceded,Red Cards,Yellow Cards,Team,Venue,Match_ID
11,Etene Nanai-Seturo,0,27,5,1,0,1,0,1,0,0,4,3,0,0,0,0,0,0,,0,0,0,0,CHI,Away,highlanders-chiefs-forsyth-barr-stadium-04052019
12,Anton Lienert-Brown,0,55,14,1,1,8,1,1,1,0,12,0,1,3,0,0,0,0,,0,0,0,0,CHI,Away,highlanders-chiefs-forsyth-barr-stadium-04052019
13,Tumua Manu,0,32,5,1,1,4,1,1,0,0,9,1,0,1,0,0,0,0,,0,1,0,0,CHI,Away,highlanders-chiefs-forsyth-barr-stadium-04052019
14,Sean Wainui,0,42,8,0,0,4,1,1,0,0,9,0,0,0,0,0,0,0,,0,0,0,0,CHI,Away,highlanders-chiefs-forsyth-barr-stadium-04052019
15,Solomon Alaimalo,0,28,10,1,1,5,2,1,0,0,3,1,0,0,0,0,0,0,,0,0,0,0,CHI,Away,highlanders-chiefs-forsyth-barr-stadium-04052019
16,Liam Polwart,0,5,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,,0,0,0,0,CHI,Away,highlanders-chiefs-forsyth-barr-stadium-04052019
17,Ryan Coxon,0,6,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,,0,0,0,0,CHI,Away,highlanders-chiefs-forsyth-barr-stadium-04052019
18,Angus Ta'avao,2,7,4,0,0,1,0,0,0,10,4,1,0,0,0,0,0,0,,0,0,0,0,CHI,Away,highlanders-chiefs-forsyth-barr-stadium-04052019
19,Jesse Parete,0,31,9,1,0,6,0,2,0,0,9,0,1,0,0,0,0,2,,0,0,0,0,CHI,Away,highlanders-chiefs-forsyth-barr-stadium-04052019
20,Taleni Seu,0,11,2,0,0,4,1,2,0,0,5,0,0,0,0,0,0,1,,0,0,0,0,CHI,Away,highlanders-chiefs-forsyth-barr-stadium-04052019
21,Te Toiroa Tahuriorangi,0,14,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,CHI,Away,highlanders-chiefs-forsyth-barr-stadium-04052019
22,Shaun Stevenson,0,42,6,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,,0,0,0,0,CHI,Away,highlanders-chiefs-forsyth-barr-stadium-04052019
23,Bailyn Sullivan,0,9,1,0,0,2,1,2,0,0,2,1,0,0,0,0,0,0,,0,0,0,0,CHI,Away,highlanders-chiefs-forsyth-barr-stadium-04052019
1,James Slipper,1,2,2,0,0,0,0,1,0,5,1,1,0,0,0,0,0,0,,0,0,0,0,BRU,Home,brumbies-blues-gio-stadium-04052019
2,Folau Fainga'a,3,18,6,0,0,3,0,0,0,15,5,0,0,0,0,0,0,0,,0,0,0,0,BRU,Home,brumbies-blues-gio-stadium-04052019
3,Allan Alaalatoa,0,4,2,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,,0,0,0,0,BRU,Home,brumbies-blues-gio-stadium-04052019
4,Rory Arnold,0,6,4,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,,0,0,0,0,BRU,Home,brumbies-blues-gio-stadium-04052019
